# lag   <C(lag)>_blocks   <C_norm(lag)>_blocks
     573  -8.778185098867E-05  -9.758478438495E-02
     574  -8.350186520530E-05  -9.138826529007E-02
     575  -7.877631245453E-05  -8.388318639866E-02
     576  -7.487697718686E-05  -7.746213259978E-02
     577  -7.098074979041E-05  -7.150885819512E-02
     578  -6.692778540742E-05  -6.643099807256E-02
     579  -6.212011612000E-05  -6.069043581092E-02
     580  -5.807205790175E-05  -5.599344272392E-02
     581  -5.368528530762E-05  -5.164095365259E-02
     582  -4.822650739112E-05  -4.597525221630E-02
     583  -4.295026896815E-05  -4.071767601216E-02
     584  -3.786115668486E-05  -3.523308359186E-02
     585  -3.404802679957E-05  -3.113044103012E-02
     586  -2.903023463416E-05  -2.532888097124E-02
     587  -2.451414122084E-05  -2.093003561039E-02
     588  -1.999033346754E-05  -1.673795846398E-02
     589  -1.675912524921E-05  -1.493885196662E-02
     590  -1.480930062133E-05  -1.470987720342E-02
     591  -1.311948915141E-05  -1.480204987691E-02
     592  -1.163276257710E-05  -1.538025437873E-02
     593  -1.278331734024E-05  -1.900310230436E-02
     594  -1.333590129942E-05  -2.203127637943E-02
     595  -1.384086286654E-05  -2.565529734686E-02
     596  -1.355818432909E-05  -2.824391797010E-02
     597  -1.362708746093E-05  -3.062765218066E-02
     598  -1.197830900608E-05  -3.059660324415E-02
     599  -1.143501451914E-05  -3.202959014724E-02
     600  -9.888561982029E-06  -3.231854482178E-02
     601  -8.492010680008E-06  -3.369194059628E-02
     602  -6.434354691175E-06  -3.314104154887E-02
     603  -5.192060871294E-06  -3.295053216708E-02
     604  -4.662285150668E-06  -3.340162842980E-02
     605  -3.505676998042E-06  -3.269376715543E-02
     606  -3.289321278733E-06  -3.247094000496E-02
     607  -2.988835136077E-06  -3.193419683630E-02
     608  -3.566142345772E-06  -3.289156806109E-02
     609  -3.806220775944E-06  -3.268604571016E-02
     610  -3.808701770923E-06  -3.220855992331E-02
     611  -4.028151755191E-06  -3.149718902548E-02
     612  -3.918823154713E-06  -3.049687671538E-02
     613  -4.407814368374E-06  -3.067804277063E-02
     614  -4.903768515731E-06  -3.086225569840E-02
     615  -6.094737908611E-06  -3.177491575826E-02
     616  -8.834718113347E-06  -3.505458081889E-02
     617  -1.106945439594E-05  -3.798303247316E-02
     618  -1.259044327644E-05  -3.917740301811E-02
     619  -1.569453257836E-05  -4.295943174696E-02
     620  -1.868626432131E-05  -4.651668393245E-02
     621  -2.069598897755E-05  -4.872411054214E-02
     622  -2.240491650633E-05  -5.031733580510E-02
     623  -2.451733839142E-05  -5.225750994575E-02
     624  -2.611913761840E-05  -5.365600596033E-02
     625  -2.755256088318E-05  -5.508948301340E-02
     626  -3.072676953118E-05  -5.901389593389E-02
     627  -3.336204422997E-05  -6.223751805209E-02
     628  -3.611666205688E-05  -6.618079563808E-02
     629  -3.774461615881E-05  -6.962083592859E-02
     630  -3.923155996715E-05  -7.227642415575E-02
     631  -3.967293521889E-05  -7.387367030234E-02
     632  -4.071604866436E-05  -7.620258347567E-02
     633  -4.124855794562E-05  -7.875536834366E-02
     634  -4.154269544726E-05  -8.161753736951E-02
     635  -4.189627022701E-05  -8.481251781369E-02
     636  -4.124189859104E-05  -8.582031430852E-02
     637  -3.944471728298E-05  -8.502991587081E-02
     638  -3.635673796661E-05  -8.125048794234E-02
     639  -3.396052704593E-05  -7.790872158816E-02
     640  -3.190477556668E-05  -7.434234285786E-02
     641  -2.973096942795E-05  -7.061433217794E-02
     642  -2.826035688060E-05  -6.742420242083E-02
     643  -2.705487926894E-05  -6.452718648160E-02
     644  -2.544568509083E-05  -6.124417700043E-02
     645  -2.417662987210E-05  -5.858875348039E-02
     646  -2.416492100217E-05  -5.807427034528E-02
     647  -2.587304254400E-05  -6.049576170246E-02
     648  -2.680130457940E-05  -6.232054085724E-02
     649  -2.878623665815E-05  -6.514771483789E-02
     650  -2.999740821010E-05  -6.741096819107E-02
     651  -3.106459695134E-05  -7.013587797290E-02
     652  -3.204103958260E-05  -7.257681459842E-02
     653  -3.383394661359E-05  -7.572719209727E-02
     654  -3.379674373703E-05  -7.658073403041E-02
     655  -3.263135421280E-05  -7.542319008334E-02
     656  -3.158538085225E-05  -7.416183966221E-02
     657  -3.047391096047E-05  -7.331914650253E-02
     658  -2.801453415613E-05  -7.142174777756E-02
     659  -2.593778992016E-05  -6.946921003108E-02
     660  -2.370187624758E-05  -6.709207021021E-02
     661  -2.229406944654E-05  -6.554110534313E-02
     662  -2.022544105629E-05  -6.372308900837E-02
     663  -1.791002461880E-05  -6.116338817459E-02
     664  -1.531439904740E-05  -5.900370872471E-02
     665  -1.220080661783E-05  -5.572461237510E-02
     666  -9.575540928883E-06  -5.362192201805E-02
     667  -7.153987032091E-06  -5.150687475978E-02
     668  -5.672434488470E-06  -5.005557943240E-02
     669  -3.165822897100E-06  -4.716118394215E-02
     670  -2.672066683176E-07  -4.364273114833E-02
     671   1.115350481289E-06  -4.257157284890E-02
     672   1.735883073388E-06  -4.168599774327E-02
     673   2.099816420045E-06  -4.042137572595E-02
     674   2.061753926669E-06  -3.955533227050E-02
     675   3.786273823618E-06  -3.616700399324E-02
     676   6.173268694716E-06  -3.291063653911E-02
     677   8.506775115193E-06  -2.968260128611E-02
     678   1.046676870376E-05  -2.703451889182E-02
     679   1.130005451942E-05  -2.558618918402E-02
     680   1.281716782852E-05  -2.270080800527E-02
     681   1.462908288044E-05  -1.897392885319E-02
     682   1.627038411895E-05  -1.615930871416E-02
     683   1.854015718922E-05  -1.268878288233E-02
     684   1.974938872112E-05  -1.041830546680E-02
     685   2.102429560313E-05  -8.394340595124E-03
     686   2.383695273757E-05  -4.953721395567E-03
     687   2.512586861775E-05  -3.902263063699E-03
     688   2.648865476543E-05  -2.283772840797E-03
     689   2.858755275021E-05  -7.705239984085E-04
     690   3.052965800883E-05   2.612234645452E-04
     691   3.305071674898E-05   1.710116416559E-03
     692   3.658006557370E-05   4.630349129060E-03
     693   3.792777750899E-05   4.718491107494E-03
     694   4.030178224936E-05   6.933255954679E-03
     695   4.229998586524E-05   8.001078863556E-03
     696   4.386178454335E-05   8.804168148250E-03
     697   4.456336582975E-05   7.984708901150E-03
     698   4.307228900371E-05   3.714588109033E-03
     699   4.086908418942E-05  -5.898550953694E-04
     700   3.830571667884E-05  -5.325550094477E-03
     701   3.700285901965E-05  -8.889162908314E-03
     702   3.409749491157E-05  -1.456588271706E-02
     703   3.203440089906E-05  -1.905126106406E-02
     704   3.084982595839E-05  -2.115756545705E-02
     705   2.908436047109E-05  -2.411460333022E-02
     706   2.825737477317E-05  -2.551388219494E-02
     707   2.706587835497E-05  -2.675527983991E-02
     708   2.731192008949E-05  -2.677830049262E-02
     709   2.712414848855E-05  -2.816226482172E-02
     710   2.666572675462E-05  -3.005936395964E-02
     711   2.594953828191E-05  -3.271495370422E-02
     712   2.623896806697E-05  -3.370372254974E-02
     713   2.659455912789E-05  -3.554785418498E-02
     714   2.676723067187E-05  -3.661769663763E-02
     715   2.567874519727E-05  -3.890721311674E-02
     716   2.388215132149E-05  -4.202599387723E-02
     717   2.380341256056E-05  -4.242811345716E-02
     718   2.339100569580E-05  -4.216550147810E-02
     719   2.209520763864E-05  -4.280957468150E-02
     720   2.134554336025E-05  -4.255180306164E-02
     721   1.937086064248E-05  -4.458200978516E-02
     722   1.836129465508E-05  -4.581928203131E-02
     723   1.766037838478E-05  -4.642129898930E-02
     724   1.664337762870E-05  -4.689030855834E-02
     725   1.505314239820E-05  -4.779442528896E-02
     726   1.336950761367E-05  -4.871082035961E-02
     727   1.023858876977E-05  -5.086744767314E-02
     728   7.844935963913E-06  -5.209696775779E-02
     729   6.206401735680E-06  -5.421873902932E-02
     730   5.594316485433E-06  -5.468311427190E-02
     731   5.276289839734E-06  -5.433639070611E-02
     732   3.751358233305E-06  -5.573657707209E-02
     733   3.257372272985E-06  -5.500145615354E-02
     734   4.667674984219E-06  -5.264083961865E-02
     735   6.901342155382E-06  -4.901410848339E-02
     736   8.469506044393E-06  -4.562758877540E-02
     737   1.057878224034E-05  -4.134607046581E-02
     738   1.143751092079E-05  -3.951338142774E-02
     739   1.104390161453E-05  -3.995274064702E-02
     740   9.218337143118E-06  -4.150298572828E-02
     741   5.843683010442E-06  -4.518303996907E-02
     742   1.825295667889E-06  -5.003174381667E-02
     743  -2.677217597331E-06  -5.441164900951E-02
     744  -8.787890170010E-06  -6.074964861103E-02
     745  -1.391840321099E-05  -6.629906478594E-02
     746  -1.686153197496E-05  -6.956512093211E-02
     747  -1.906572418019E-05  -7.289067107904E-02
     748  -2.060032687748E-05  -7.570887162114E-02
     749  -2.344378890324E-05  -7.989024511682E-02
     750  -2.582102592118E-05  -8.312375556828E-02
     751  -2.813808704130E-05  -8.546639914667E-02
     752  -3.098857109601E-05  -8.867173639189E-02
     753  -3.450244681986E-05  -9.244954797291E-02
     754  -3.759112412745E-05  -9.519274428692E-02
     755  -4.103130149511E-05  -9.834046265635E-02
     756  -4.520978821095E-05  -1.016880085313E-01
     757  -4.887603465621E-05  -1.038207923972E-01
     758  -5.189643426679E-05  -1.052912153537E-01
     759  -5.429961181830E-05  -1.054641700655E-01
     760  -5.652707700917E-05  -1.052169782220E-01
     761  -6.064034830708E-05  -1.073605295028E-01
     762  -6.539166195756E-05  -1.097664635490E-01
     763  -6.787404932793E-05  -1.091226942735E-01
     764  -7.084289668616E-05  -1.097802091021E-01
     765  -7.538159835055E-05  -1.123815129228E-01
     766  -8.086374663111E-05  -1.167995408919E-01
     767  -8.709586380990E-05  -1.230302646820E-01
     768  -9.553498170451E-05  -1.321636310814E-01
     769  -1.039263780689E-04  -1.409321919448E-01
     770  -1.115845353690E-04  -1.480686420234E-01
     771  -1.172700650428E-04  -1.540754385013E-01
     772  -1.233414893251E-04  -1.605103821464E-01
     773  -1.262920763600E-04  -1.633890151557E-01
     774  -1.297350952571E-04  -1.673980579646E-01
     775  -1.337752394366E-04  -1.722636099189E-01
     776  -1.370831331088E-04  -1.761771742526E-01
     777  -1.418239454576E-04  -1.819690157122E-01
     778  -1.450173680817E-04  -1.860998974559E-01
     779  -1.504110655664E-04  -1.931523544737E-01
     780  -1.534407554790E-04  -1.967023390501E-01
     781  -1.538092550632E-04  -1.972927766911E-01
     782  -1.538184270975E-04  -1.971978960801E-01
     783  -1.514915696070E-04  -1.935131151568E-01
     784  -1.499600340482E-04  -1.901380281651E-01
     785  -1.476371122028E-04  -1.854721572866E-01
     786  -1.457600462348E-04  -1.813296392063E-01
     787  -1.449130789523E-04  -1.781047989099E-01
     788  -1.440161904853E-04  -1.738353530731E-01
     789  -1.427030720352E-04  -1.696232519375E-01
     790  -1.413942408945E-04  -1.647840109244E-01
     791  -1.420746851092E-04  -1.627594962458E-01
     792  -1.427094365929E-04  -1.603604925756E-01
     793  -1.426700238168E-04  -1.568423599378E-01
     794  -1.431371832569E-04  -1.534222955776E-01
     795  -1.445161819771E-04  -1.502918638331E-01
     796  -1.470169917699E-04  -1.487300092470E-01
     797  -1.497688397119E-04  -1.479769519834E-01
     798  -1.526292338294E-04  -1.484656366109E-01
     799  -1.570759964951E-04  -1.511555755616E-01
     800  -1.608061031902E-04  -1.539039633870E-01
     801  -1.662291281029E-04  -1.586658818802E-01
     802  -1.723204038879E-04  -1.641148343962E-01
     803  -1.786173431302E-04  -1.697003596010E-01
     804  -1.850970399232E-04  -1.764798166894E-01
     805  -1.915009580307E-04  -1.829459130469E-01
     806  -1.976043316826E-04  -1.887934567724E-01
     807  -2.047982399351E-04  -1.964084086724E-01
     808  -2.096825538193E-04  -2.013161333198E-01
     809  -2.162097080933E-04  -2.091808599978E-01
     810  -2.221942060642E-04  -2.169984299675E-01
     811  -2.268633378576E-04  -2.244710733495E-01
     812  -2.311250396684E-04  -2.303015809360E-01
     813  -2.335866093208E-04  -2.330857498491E-01
     814  -2.362813308276E-04  -2.355509196986E-01
     815  -2.370467867105E-04  -2.356647670361E-01
     816  -2.390350941460E-04  -2.368591516257E-01
     817  -2.428101576993E-04  -2.402768651712E-01
     818  -2.426734530974E-04  -2.383226570505E-01
     819  -2.455745060996E-04  -2.406269555663E-01
     820  -2.462989450478E-04  -2.404669476370E-01
     821  -2.487992867882E-04  -2.416901852032E-01
     822  -2.524650831942E-04  -2.449218734438E-01
     823  -2.558573502163E-04  -2.477179441862E-01
     824  -2.595988899831E-04  -2.509518046110E-01
     825  -2.618191942434E-04  -2.525825822155E-01
     826  -2.647238455103E-04  -2.551746016575E-01
     827  -2.644467768444E-04  -2.536155188370E-01
     828  -2.633710465974E-04  -2.513664260403E-01
     829  -2.636454757522E-04  -2.517571536188E-01
     830  -2.618884089510E-04  -2.502614516997E-01
     831  -2.613507674023E-04  -2.503205297668E-01
     832  -2.605679413787E-04  -2.495141204546E-01
     833  -2.586072390650E-04  -2.468020441032E-01
     834  -2.583010175924E-04  -2.461512667596E-01
     835  -2.583820893392E-04  -2.467070922740E-01
     836  -2.579771374082E-04  -2.461767891700E-01
     837  -2.568356646240E-04  -2.445362231066E-01
     838  -2.566227976033E-04  -2.446014253479E-01
     839  -2.572609454520E-04  -2.451309170586E-01
     840  -2.598674890920E-04  -2.467690481796E-01
     841  -2.632794666174E-04  -2.494191305441E-01
     842  -2.670248915756E-04  -2.521117069166E-01
     843  -2.686258414479E-04  -2.524737764614E-01
     844  -2.700034898338E-04  -2.534978864952E-01
     845  -2.703683739292E-04  -2.531955406689E-01
     846  -2.670872970277E-04  -2.479849847622E-01
     847  -2.641354812290E-04  -2.415027513677E-01
     848  -2.597895046178E-04  -2.329676908727E-01
     849  -2.564785964944E-04  -2.248724154334E-01
     850  -2.551979133686E-04  -2.184880359547E-01
     851  -2.526701704790E-04  -2.110120504672E-01
     852  -2.519113127540E-04  -2.057742470842E-01
     853  -2.517344723925E-04  -2.011822381192E-01
     854  -2.529630207048E-04  -1.992568568286E-01
     855  -2.561676102399E-04  -2.004103490860E-01
     856  -2.596224137999E-04  -2.016109863447E-01
     857  -2.643880667067E-04  -2.044374702423E-01
     858  -2.685956955436E-04  -2.071089620403E-01
     859  -2.695089761355E-04  -2.061294770055E-01
     860  -2.713320609681E-04  -2.053628097448E-01
     861  -2.729164184844E-04  -2.054745117136E-01
     862  -2.752788761522E-04  -2.079506551874E-01
     863  -2.778105127062E-04  -2.108237975456E-01
     864  -2.778494711950E-04  -2.123247197650E-01
     865  -2.792056472071E-04  -2.145320241768E-01
     866  -2.806052108309E-04  -2.156388039448E-01
     867  -2.838398140651E-04  -2.205755761964E-01
     868  -2.861474973841E-04  -2.240421815273E-01
     869  -2.877807428763E-04  -2.265325034963E-01
     870  -2.894142100297E-04  -2.293859895982E-01
     871  -2.875380150581E-04  -2.278265849553E-01
     872  -2.845435549089E-04  -2.257565241654E-01
     873  -2.806231026816E-04  -2.227534609130E-01
     874  -2.789806792571E-04  -2.235917437953E-01
     875  -2.774429644082E-04  -2.238107406871E-01
     876  -2.733645401411E-04  -2.203106262261E-01
     877  -2.692689885469E-04  -2.171288655147E-01
     878  -2.675014528986E-04  -2.144718984845E-01
     879  -2.645334509352E-04  -2.104270162882E-01
     880  -2.640813024639E-04  -2.098870284804E-01
     881  -2.632255396157E-04  -2.093910806832E-01
     882  -2.618137129085E-04  -2.080713986419E-01
     883  -2.604448380807E-04  -2.062007440188E-01
     884  -2.597040151419E-04  -2.042942159116E-01
     885  -2.591859154237E-04  -2.025781156206E-01
     886  -2.595290876192E-04  -2.016874481521E-01
     887  -2.603676216787E-04  -2.009305453465E-01
     888  -2.642321355631E-04  -2.035989409905E-01
     889  -2.689420421421E-04  -2.056906706333E-01
     890  -2.748488025158E-04  -2.099113337239E-01
     891  -2.808115160464E-04  -2.139169093969E-01
     892  -2.886049238210E-04  -2.210241001095E-01
     893  -2.980156594388E-04  -2.304388292518E-01
     894  -3.055942353949E-04  -2.375819511819E-01
     895  -3.129595397200E-04  -2.448859107778E-01
     896  -3.198679632511E-04  -2.511238344749E-01
     897  -3.247444697194E-04  -2.566991191610E-01
     898  -3.259276981789E-04  -2.571650088856E-01
     899  -3.271639968645E-04  -2.569062317164E-01
     900  -3.235930780809E-04  -2.502162838049E-01
     901  -3.215796638214E-04  -2.459481191587E-01
     902  -3.168839257684E-04  -2.385974635856E-01
     903  -3.092659156059E-04  -2.281437319657E-01
     904  -3.032076885574E-04  -2.198697873729E-01
     905  -2.985124925886E-04  -2.136969031731E-01
     906  -2.940063670280E-04  -2.079563886591E-01
     907  -2.917053631351E-04  -2.055495296778E-01
     908  -2.875120525792E-04  -1.998110248356E-01
     909  -2.836994491632E-04  -1.947671309717E-01
     910  -2.826446120550E-04  -1.926216780824E-01
     911  -2.839337996692E-04  -1.955248996847E-01
     912  -2.863274233023E-04  -2.004742463782E-01
     913  -2.910285762505E-04  -2.083934095982E-01
     914  -2.972099951171E-04  -2.177528418629E-01
     915  -3.013965709248E-04  -2.253926429092E-01
     916  -3.042964915657E-04  -2.310051009125E-01
     917  -3.102043109669E-04  -2.412846498445E-01
     918  -3.166954293203E-04  -2.519454883733E-01
     919  -3.204738564438E-04  -2.605171221875E-01
     920  -3.254710749724E-04  -2.713293125073E-01
     921  -3.267935194104E-04  -2.761714253152E-01
     922  -3.289648336852E-04  -2.825318586633E-01
     923  -3.304196498132E-04  -2.875657062776E-01
     924  -3.310480933403E-04  -2.913113680457E-01
     925  -3.310020236007E-04  -2.919014155843E-01
     926  -3.314376280571E-04  -2.916015426652E-01
     927  -3.299300471311E-04  -2.889358368365E-01
     928  -3.285835585504E-04  -2.863169989172E-01
     929  -3.232731417675E-04  -2.785109129271E-01
     930  -3.183017580288E-04  -2.702909451403E-01
     931  -3.154413634286E-04  -2.640618957003E-01
     932  -3.139954792569E-04  -2.597616888674E-01
     933  -3.126046986826E-04  -2.552605952846E-01
     934  -3.119862096313E-04  -2.505976406384E-01
     935  -3.132610418741E-04  -2.488540970151E-01
     936  -3.125528638224E-04  -2.449677056094E-01
     937  -3.108301560587E-04  -2.405779093969E-01
     938  -3.090772712430E-04  -2.365610095723E-01
     939  -3.074655681778E-04  -2.322393483578E-01
     940  -3.058414097969E-04  -2.283159179589E-01
     941  -3.030606742877E-04  -2.240900604986E-01
     942  -3.006162476541E-04  -2.212159280817E-01
     943  -3.013062373164E-04  -2.209673187268E-01
     944  -3.034256768578E-04  -2.223134493156E-01
     945  -3.026855979999E-04  -2.194573925260E-01
     946  -3.037280189400E-04  -2.188142687042E-01
     947  -3.063324119428E-04  -2.204291734220E-01
     948  -3.100076144242E-04  -2.226602553707E-01
     949  -3.107354097020E-04  -2.237416168335E-01
     950  -3.092508324012E-04  -2.230188793094E-01
     951  -3.069459798044E-04  -2.211116872208E-01
     952  -3.048404614372E-04  -2.201013153304E-01
     953  -3.004651216585E-04  -2.165015585437E-01
     954  -2.935808533462E-04  -2.099089271395E-01
     955  -2.867118364600E-04  -2.050840436897E-01
     956  -2.798022924423E-04  -2.002242565644E-01
     957  -2.732893977998E-04  -1.955469505407E-01
     958  -2.649345999283E-04  -1.888654702315E-01
     959  -2.571247962379E-04  -1.815267030186E-01
     960  -2.479954054313E-04  -1.714723930204E-01
     961  -2.399519203895E-04  -1.607499637884E-01
     962  -2.357795671519E-04  -1.565055713345E-01
     963  -2.294510696166E-04  -1.497473719689E-01
     964  -2.262018281509E-04  -1.478712591092E-01
     965  -2.235560654812E-04  -1.470811428232E-01
     966  -2.228545576386E-04  -1.481989371733E-01
     967  -2.231407966048E-04  -1.507902273357E-01
     968  -2.239213479006E-04  -1.556860297600E-01
     969  -2.226293514554E-04  -1.575786086382E-01
     970  -2.251962293666E-04  -1.644208275324E-01
     971  -2.291404361381E-04  -1.734496737148E-01
     972  -2.350615416980E-04  -1.840235463879E-01
     973  -2.418951936949E-04  -1.951192402731E-01
     974  -2.488953467486E-04  -2.063174524767E-01
     975  -2.547502137768E-04  -2.151470205352E-01
     976  -2.656169315139E-04  -2.291339633808E-01
     977  -2.742808096194E-04  -2.403400886733E-01
     978  -2.812077804507E-04  -2.501069065181E-01
     979  -2.889210521490E-04  -2.607497980927E-01
     980  -2.976640530982E-04  -2.725097438887E-01
     981  -3.038697982735E-04  -2.820418611878E-01
     982  -3.073403163480E-04  -2.884113020820E-01
     983  -3.113491783421E-04  -2.966991302981E-01
     984  -3.153228770519E-04  -3.043637552931E-01
     985  -3.216358284176E-04  -3.158695731893E-01
     986  -3.273786803868E-04  -3.264051780161E-01
     987  -3.348569872501E-04  -3.384840911557E-01
     988  -3.447581005285E-04  -3.526142840323E-01
     989  -3.570496089310E-04  -3.696530077061E-01
     990  -3.670858210053E-04  -3.842265605275E-01
     991  -3.746640420501E-04  -3.954805669357E-01
     992  -3.845243386312E-04  -4.081036956130E-01
     993  -3.940684909208E-04  -4.197212008003E-01
     994  -4.021679462713E-04  -4.308124274285E-01
     995  -4.097474179412E-04  -4.408944579278E-01
     996  -4.153468585571E-04  -4.487273643641E-01
     997  -4.205215259657E-04  -4.551322334926E-01
     998  -4.254585682477E-04  -4.608183887325E-01
     999  -4.269906677909E-04  -4.622660160513E-01
    1000  -4.261450788005E-04  -4.618027583920E-01
